rownum	ibaq_test_1	ibaq_test_2	ibaq_test_3	ibaq_control_1	ibaq_control_2	ibaq_control_3	gene_names	std_error	diff_mean	t	p	mod_std_error	t_mod	p_mod	logFC	significant_ord	significant_mod	Description	MitoCarta3.0_SubMitoLocalization	MitoCarta3.0_MitoPathways
p_648	23.504615955698917	22.127273437177333	23.695723715615365	23.275843311638717	23.42524591644049	23.10287698614439	MRPS34	4259759.816162044	-119844.4444444459	-0.028134084928859503	0.3102903738609421	2357687.531066099	-0.05083135185019816	0.31790142813802524	-0.1587843685773258	FALSE	FALSE	mitochondrial ribosomal protein S34	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_649	21.255323497892235	19.47963884271723	21.28949642327821	19.017159105573555	18.418166938660864	19.973247518872103	MRPS9	951504.1579724646	1295747.7777777778	1.361788875982269	0.9120130892240879	703559.7019713095	1.8417026645318255	1.1570069635585283	1.5386284002603858	FALSE	FALSE	mitochondrial ribosomal protein S9	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_657	19.416908145155983	17.851568091415096	18.85443926470782	15.657960373040423	16.47387219019753	17.38578096819999	TFAM	207518.4883508542	365489.0555555555	1.7612361118283515	1.1163501061985273	331566.86716050433	1.1023087399701796	0.7796428907030284	2.2017673232803183	FALSE	FALSE	transcription factor A, mitochondrial	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid | Mitochondrial central dogma > mtRNA metabolism > Transcription
p_658	22.502711641149403	20.46918039591431	21.7803805018992	19.561435259507324	21.615115769014817	21.158714662324513	SLC25A3	2220256.712565389	1556496.6666666665	0.7010435585478839	0.5834309537446096	1337935.9792677718	1.1633566110678248	0.8105767101853258	0.8056689493720874	FALSE	FALSE	solute carrier family 25 member 3	MIM	Metabolism > Metals and cofactors > Copper metabolism | Signaling > Calcium homeostasis > Calcium cycle | Small molecule transport > SLC25A family
p_670	18.392402679976236	16.875897305172646	16.604529099022805	18.747802897025213	18.446309277409988	17.720144037957123	OGDH	153059.39177035532	-149769.1111111111	-0.9785032422957695	0.7175710194275123	304337.3188702549	-0.49211549759022705	0.4891712764796859	-1.0138090427402133	FALSE	FALSE	oxoglutarate dehydrogenase	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle
p_672	20.805907314179677	20.474108278317672	20.568484077457914	19.523913495612355	19.95577617641031	18.76705397604913	ALDH6A1	299719.1770085236	875940	2.9225357174095317	1.666209814247507	377667.21148933907	2.3193435208360054	1.391499948053843	1.2005853406278177	FALSE	FALSE	aldehyde dehydrogenase 6 family member A1	MIM	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism
p_679	23.18302020212188	21.13010525931415	22.867933442144615	22.30694197198716	22.587676126366745	22.97995026124674	SLC25A11	3519542.7795303822	-97244.44444444403	-0.027629851527879282	0.3101227087390994	1987579.0127502684	-0.048926077313466994	0.3172577370202766	-0.23116981867332953	FALSE	FALSE	solute carrier family 25 member 11	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport > SLC25A family
p_685	21.36442164071373	19.77373108403817	21.20727950410985	19.176669074708336	19.52439186012008	18.51932782702339	SSBP1	856689.4266804692	1431645.5555555555	1.6711371834048971	1.070545132852244	656152.3363253118	2.181879841460725	1.325388379230386	1.7083478223366484	FALSE	TRUE	single stranded DNA binding protein 1	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid
p_692	22.602273193054994	21.34925512817609	22.585553617740402	20.339738027217283	21.042333359261907	20.54874259005348	C1QBP	1867966.4821969133	3437511.111111111	1.8402423940006984	1.156271523072906	1161790.8640835339	2.9588037033005543	1.68189679286591	1.5354226541462737	FALSE	TRUE	complement C1q binding protein	Matrix	Signaling > Immune response
p_705	18.67971260355046	16.9343819650622	17.462712607687987	16.55939202889203	18.253239649242772	16.92950114939941	PMPCA	169464.39075519014	63981.22222222225	0.3775496547510688	0.4407257475939474	312539.81836267235	0.20471382672904162	0.37274143403567356	0.444891449588809	FALSE	FALSE	peptidase, mitochondrial processing subunit alpha	Matrix	Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage | Protein import, sorting and homeostasis > Protein homeostasis > Proteases
p_706	22.598976536734217	21.061863151591457	22.493228953530174	18.52118250674673	18.7127945344472	16.987090031275248	GRSF1	1984076.1149552988	4503335.555555556	2.2697393117183995	1.3677840562592347	1219845.6804627266	3.69172562372586	1.9790804031578624	3.977667189795554	TRUE	TRUE	G-rich RNA sequence binding factor 1	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly
p_711	22.75779521286608	22.466725974553672	22.139336819195005	20.940319094045275	21.21774061199046	20.49674099742959	TRAP1	1149090.5485438379	3859212.222222223	3.3584927028707465	1.8485619325775202	802352.8972569962	4.809868868693203	2.3672324226294794	1.5696857677164786	TRUE	TRUE	TNF receptor associated protein 1	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones
p_713	19.760293836499567	17.797456774932616	19.37662637940487	17.424431497903342	17.794752181828855	18.121922994042688	ECH1	296224.12529292	369334.44444444444	1.2468074437867935	0.8531103017203783	375919.6856315372	0.9824823188601317	0.7195493761028833	1.1977567723540545	FALSE	FALSE	enoyl-CoA hydratase 1	Matrix	Metabolism > Lipid metabolism
p_715	18.900903159426125	17.139761170611482	17.737643459293068	17.35876851352736	16.789206726111484	17.064935689299794	MRPL28	159104.53252805912	144669	0.9092701364399325	0.6833589326948915	307359.8892491068	0.4706827567950798	0.47991843547675633	0.85513228679734965	FALSE	FALSE	mitochondrial ribosomal protein L28	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_716	20.715263522834853	20.66451875409075	21.368352812022103	20.907737388354896	20.947138214579873	20.44876126843187	ACACA	581633.5518271888	223544.44444444426	0.3843389772515433	0.44352520306917353	518624.3988986717	0.43103341246411386	0.4630274207475774	0.14816607252702596	FALSE	FALSE	acetyl-CoA carboxylase alpha	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis | Metabolism > Vitamin metabolism > Biotin utilizing proteins
p_719	18.43610150760679	17.18911994590343	18.274673891432975	17.870856339599023	18.396352526073834	17.855710018175902	PRDX4	108616.10821233859	-233.88888888893416	-0.0021533536115259633	0.301731954168703	282115.6770912466	-8.290531433787918e-4	0.30130011951817376	-0.07434117963518716	FALSE	FALSE	peroxiredoxin 4	IMS	Metabolism > Detoxification > ROS and glutathione metabolism
p_728	22.082799939161088	21.113986071880273	22.21685270431373	19.20839711094261	19.74678491917	20.151916273990608	NNT	1232996.5405860725	2978558.888888889	2.4157074175350965	1.4371023749521155	844305.8932781136	3.5278196120653567	1.9158131389901478	2.1021801370839555	TRUE	TRUE	nicotinamide nucleotide transhydrogenase	MIM	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism
p_739	17.24724453844288	16.060161125844346	17.682279110229217	16.669461806642612	16.206451611259883	17.528085229717295	AUH	80340.62547025252	21789.611111111095	0.2712153531737075	0.3981318759169579	267977.9357202035	0.08131121337490146	0.32831795028927696	0.1952287089655549	FALSE	FALSE	AU RNA binding methylglutaconyl-CoA hydratase	Matrix	Metabolism > Carbohydrate metabolism > Itaconate metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism
p_774	20.135489275033525	18.602847446837703	19.875503894670004	17.347024389511276	16.979298653255576	16.537026238755324	LARS2	340895.0917315977	706939.5555555555	2.073774520966589	1.2725696976396568	398255.16885087616	1.775091978329763	1.1233692336303431	2.5834971116730188	FALSE	FALSE	leucyl-tRNA synthetase 2, mitochondrial	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases
p_778	21.809234695712224	19.457565912383902	21.383127512842496	19.738364441800194	18.259582370981686	19.694296100292078	OXA1L	1335836.857266094	1697656.6666666667	1.2708562856553218	0.8654079535298156	895726.0516181244	1.8952855771023507	1.1839272214758962	1.6525617359548903	FALSE	FALSE	OXA1L mitochondrial inner membrane protein	MIM	Protein import, sorting and homeostasis > Protein import and sorting > OXA | Mitochondrial central dogma > Translation
p_780	18.70872579655202	17.750294811004977	18.600695745333937	14.485263286969323	14.972777902299715	14.596743009338198	PDK1	97268.81103377184	322192.77777777775	3.312395559825565	1.8299133991714855	276442.0285019632	1.1654985297414342	0.8116651639304322	3.668310718094565	TRUE	FALSE	pyruvate dehydrogenase kinase 1	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism
p_781	19.243081759984516	18.34053833545282	19.575642031846314	18.055619609679226	17.518179288907245	19.238999426142886	PDK3	279293.3767763051	218297.7777777778	0.7816074276355627	0.6214923076380415	367454.31137322984	0.5940814164405025	0.5342997005855512	0.7821546008514346	FALSE	FALSE	pyruvate dehydrogenase kinase 3	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism
p_803	21.547330588560232	20.865947431174927	21.54414172180894	20.245318647310004	20.368442161633176	19.914255187975105	DECR1	597625.5399518813	1483032.222222222	2.4815409032579674	1.4678920108442324	526620.3929610179	2.8161313956787857	1.6196391047209098	1.1431345815419398	FALSE	FALSE	2,4-dienoyl-CoA reductase 1	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation
p_805	17.974890674104444	18.42549321290855	19.766125004944584	18.557459962025955	18.23502475374636	18.760549951318303	CLPP	302040.15112508915	120973.33333333337	0.4005207019090405	0.45023478215177704	378827.69854762184	0.3193360300662545	0.4171111309094935	0.2044914082889875	FALSE	FALSE	caseinolytic mitochondrial matrix peptidase proteolytic subunit	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases
p_806	18.979872655853633	17.807931358246144	18.96404843758086	17.926602933307194	17.348967269783728	17.8752033907549	TST	147661.03795480003	200458.22222222225	1.3575566378152086	0.9098413257402255	301638.1419624773	0.6645652334218347	0.5664847371540555	0.8670262859449345	FALSE	FALSE	thiosulfate sulfurtransferase	Matrix	Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Sulfur metabolism
p_807	20.882908434019576	19.524474760507804	21.158365403819943	19.76908828947678	19.695157477439995	20.522897880420345	NDUFA9	781330.370941483	593100	0.759089908773583	0.6107706689149318	618472.8084558188	0.9589750622680264	0.7078800265289577	0.5262016503367342	FALSE	FALSE	NADH:ubiquinone oxidoreductase subunit A9	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits
p_808	21.494515609781896	21.225410457013602	19.829130676799746	19.016905292379384	18.83469221565478	18.284994247734723	PCK2	917036.4448743451	1673477.7777777775	1.8248759764472415	1.1485269359679873	686325.8454222498	2.438313796485691	1.4477089148299411	2.1374883292754525	FALSE	TRUE	phosphoenolpyruvate carboxykinase 2, mitochondrial	Matrix	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > TCA-associated
p_809	23.481311782533158	21.58974241771843	23.515889849996785	22.060203244597922	21.803097234451496	23.14145873247804	HADH	5086601.855419349	3192133.333333332	0.6275571440552952	0.5494906782129141	2771108.5506947516	1.1519337026811975	0.8047752860645991	0.5273949462403067	FALSE	FALSE	hydroxyacyl-CoA dehydrogenase	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Lysine metabolism
p_811	18.22988747930514	16.72158431447728	17.51746178896537	14.733174246727806	16.134058593629884	16.07241177963125	IMMT	89560.55826041209	145018.33333333334	1.6192209623310814	1.0440416661052134	272587.9021152833	0.5320057574382078	0.5066130258864534	1.8430963209196154	FALSE	FALSE	inner membrane mitochondrial protein	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex
p_819	20.80217738376636	18.682344271858163	20.853741801605704	18.53602329519876	18.67296278093625	19.79087185989908	TIMM50	764701.5302645138	812982.2222222222	1.063136648805983	0.7598966877069422	610158.3881173341	1.332411777097269	0.8969424411386148	1.1128018403987134	FALSE	FALSE	translocase of inner mitochondrial membrane 50	MIM	Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway
p_821	18.226332220649464	17.722947578901525	17.791957749613573	15.131696223597777	16.18711361493813	16.21308522869129	NADK2	47083.08660436829	187824.77777777778	3.989219724612356	2.089495514988801	251349.1662872614	0.7472663647633387	0.6051661952310937	2.0697808273124565	TRUE	FALSE	NAD kinase 2, mitochondrial	Matrix	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism
p_823	19.69718421749359	21.565711535136245	19.723020376122182	19.109382632534363	18.76533898310298	19.70318543934819	MRPL51	1137757.0316843672	984908.888888889	0.8656583624280506	0.6620317520897584	796686.1388272608	1.2362570915802502	0.847720193543192	1.136003024588824	FALSE	FALSE	mitochondrial ribosomal protein L51	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_825	19.168898141711637	18.097492081922958	19.24596192801023	18.08735751657929	17.915033218228366	18.988691157999863	AGK	208237.0990468424	148588.88888888888	0.7135562758462372	0.5892865993744332	331926.1725084985	0.4476564404847722	0.47007270618501107	0.5070900862791028	FALSE	FALSE	acylglycerol kinase	MIM	Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway | Metabolism > Lipid metabolism > Phospholipid metabolism
p_826	20.456435636616902	19.21831017100727	20.596537687379893	14.809014435158632	13.754156785799942	14.608312584075923	FASTKD1	455615.24597015453	1188925.7777777778	2.60949515691944	1.5268670619658968	455615.24597015453	2.60949515691944	1.5268670619658968	5.699933229989858	TRUE	TRUE	FAST kinase domains 1	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay
p_829	18.471599807475922	16.4796223974789	18.5401166842174	17.85087661271025	18.221415622378956	17.984509321634935	MPV17L2	143964.26111567876	11563.666666666628	0.08032317588442969	0.3279767849253455	299789.7535429166	0.0385725880554861	0.31377519950179994	-0.18848755585064225	FALSE	FALSE	MPV17 mitochondrial inner membrane protein like 2	MIM	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly
p_838	19.48247776866114	18.755614588957158	20.0185393393697	17.664218095170305	16.970873571431902	16.647673900192803	EARS2	272609.12384834286	599466.1111111111	2.1989950396693416	1.3336854423303464	364112.1849092487	1.646377506593255	1.0579139742800518	2.324622043397664	TRUE	FALSE	glutamyl-tRNA synthetase 2, mitochondrial	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases
p_845	18.509322699743965	16.731756546812782	17.956555772007786	15.75382610201194	13.389626858277538	15.176900340142597	VARS2	116267.35660276585	211100.56666666665	1.8156477693726534	1.1438711740017664	285941.3012864602	0.7382653912425998	0.6009116062433107	2.9590939060441546	FALSE	FALSE	valyl-tRNA synthetase 2, mitochondrial	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases
p_846	18.009691958919547	17.22760340952046	18.420923791691017	17.456897141995103	16.073311752629834	17.488151340889413	RARS2	102652.90724180413	111876.11111111112	1.089848442846156	0.7733523028022797	279134.07660597935	0.4007970380092053	0.45034981568993676	0.879952974872225	FALSE	FALSE	arginyl-tRNA synthetase 2, mitochondrial	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases
p_851	24.078223872896608	22.152290929290714	24.10874231825216	23.889637981685816	23.230129284636263	24.370393749020224	MRPL2	8377788.595513204	-2201688.888888888	-0.2628007216687255	0.39486475209350347	4416701.920741679	-0.4984916184969003	0.4919401239665662	-0.38363463163426914	FALSE	FALSE	mitochondrial ribosomal protein L2	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_854	18.11979560883805	16.621698959865366	18.340784606275992	17.54815211088001	17.802040874597967	17.682352273960568	ATAD3B	106975.93223088392	29048.333333333343	0.2715408291150848	0.39825855981846486	281295.5891005192	0.1032662240677834	0.3359591590441453	0.01657797184695653	FALSE	FALSE	ATPase family AAA domain containing 3B	MIM	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid | Mitochondrial dynamics and surveillance > Organelle contact sites | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions
p_855	20.461240617044734	18.331425794320918	20.509171577793747	17.759578315101383	17.42619103225523	17.090171014173187	ATPAF1	570582.4014090048	909421.3333333333	1.593847498779483	1.031064618493074	513098.8236895797	1.7724097022750636	1.1220110063319313	2.3419658758765323	FALSE	FALSE	ATP synthase mitochondrial F1 complex assembly factor 1	Matrix	OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors
p_857	21.71407540751425	20.768987906824265	21.31823294009735	19.03023336170743	19.837229079784404	19.475983393501313	LYRM7	736731.4154463318	1880171.1111111112	2.5520441665597398	1.5005305102229618	596173.3307082432	3.153732336328265	1.7645923816588773	1.8192834731475749	TRUE	TRUE	LYR motif containing 7	Matrix	OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors
p_859	20.07597306583546	18.86121112464087	20.02018193944854	16.472016480621267	16.27392305301077	0	LYPLAL1	304638.37847644085	796537.4166666666	2.6146981895397223	1.5292406323822356	380126.81222329766	2.0954518099048407	1.2832165384260772	3.2794856098256027	TRUE	FALSE	lysophospholipase like 1	unknown	Metabolism > Lipid metabolism
p_864	17.621679883915125	16.892720676095017	18.500726493772394	17.977911545739065	14.261507309202056	0	ACAD10	151037.1585164236	92522.6111111111	0.6125817780202102	0.5426732282699241	303326.2022432891	0.30502676797074524	0.4114153524992526	1.5519995904569512	FALSE	FALSE	acyl-CoA dehydrogenase family member 10	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation
p_866	20.35261785926996	18.788974228993588	20.348301320896077	18.07588125805819	17.679899266871626	17.015915901216882	PDE12	446353.51000340655	835979.4444444444	1.8729088619423295	1.1727009432325228	450984.37798678054	1.8536771676577875	1.1630342071277093	2.239398994337641	FALSE	FALSE	phosphodiesterase 12	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-mRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay
p_868	19.981158913143137	19.0013238881035	18.4734864414452	16.9461790491507	19.048317461188855	16.657658053370415	HIBCH	371210.37435271573	383972	1.0343784186245788	0.7454592332410723	413412.81016143516	0.9287859267110308	0.6929608216754402	1.6012715596606206	FALSE	FALSE	3-hydroxyisobutyryl-CoA hydrolase	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism
p_869	22.269127725725255	20.33999168132211	22.229141816587546	21.40897010943244	20.3544843558389	22.330603181840107	MRPL14	2513786.6241323403	632800	0.2517317873860585	0.39059082700498177	1484700.9350512475	0.4262137815506647	0.46099467255679216	0.24806785884115712	FALSE	FALSE	mitochondrial ribosomal protein L14	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_871	18.959867072948384	17.340194934780914	17.846475931325028	15.974063493684259	16.805773256353323	14.849258478147602	DARS2	161767.84022927564	234355.11111111107	1.4487126166669255	0.9566396975295781	308691.5430997151	0.7591886345762588	0.6108175400976877	2.172480903623045	FALSE	FALSE	aspartyl-tRNA synthetase 2, mitochondrial	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases
p_873	21.52214711648229	20.07962757470758	21.813951160193607	16.308546421607137	16.322039627057915	15.450776305623817	SLC30A9	1158246.3040088792	2532912.166666667	2.1868510677736204	1.3278001984757488	806930.7749895169	3.13894604738501	1.7584145487406806	5.111454499031538	TRUE	TRUE	solute carrier family 30 member 9	MIM	Small molecule transport
p_874	22.51719639976869	21.542174621744724	22.338758413184074	20.941298641611535	20.358317451504448	21.46860001450432	MTHFD1L	1496382.247659705	2700422.2222222225	1.804633960637797	1.1383099398228027	975998.7468149299	2.7668295999710746	1.5977836755027075	1.2099711090257301	FALSE	FALSE	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like	Matrix	Metabolism > Vitamin metabolism > Folate and 1-C metabolism
p_876	19.519287509232225	17.692100096551943	19.050329615687897	18.399151340403947	18.257535169222358	18.135998130152892	APOOL	237009.8705120504	186322.7777777778	0.7861393172159238	0.6236576059591358	346312.5582411025	0.5380191198497054	0.5092665979218862	0.4896775272309597	FALSE	FALSE	apolipoprotein O like	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex
p_879	20.485257717365226	19.1142210385861	19.950617120529287	16.853930852744387	16.856048561683195	17.32548407078091	HSDL2	390538.33545021183	882429.7777777778	2.25952153137672	1.362878935176888	423076.7907101832	2.0857437636711706	1.2784517817954162	2.83821079709071	TRUE	FALSE	hydroxysteroid dehydrogenase like 2	Matrix	0
p_885	17.91586965567067	18.768325421489966	17.56446460836163	14.289799170670163	16.112982424426498	14.50913580887471	SND1	117922.38335300052	257805.0166666667	2.186226306967759	1.3274971765274302	286768.8146615775	0.8989994849018306	0.6783198020620652	3.1122474271836307	TRUE	FALSE	staphylococcal nuclease and tudor domain containing 1	unknown	0
p_888	22.782268196258247	21.68363246731111	22.833635908201398	19.582984185263918	19.717363490186013	18.94601242106089	TRMT10C	1997778.4356831354	5301487.777777778	2.6536915621300854	1.546967466906412	1226696.840826645	4.321758727449903	2.206553318948401	3.017725491753314	TRUE	TRUE	tRNA methyltransferase 10C, mitochondrial RNase P subunit	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications
p_889	21.027178655670912	19.502985209650202	20.7952699860917	19.247685727818165	19.208301843354484	19.58188769267931	DHX30	638555.7121783155	895585.5555555556	1.4025174913876035	0.9329199742876754	547085.4790742351	1.6370121120214047	1.053131949093822	1.0958528625202852	FALSE	FALSE	DExH-box helicase 30	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly
p_890	18.567534029745417	18.072186698633057	18.879634100079436	17.288172165319267	16.379632197330533	15.909479049371201	NDUFAF7	100089.76279264974	279848.44444444444	2.795974699472418	1.6107248713977815	277852.50438140216	1.0071834517651224	0.7318574805307098	1.9806904721456355	TRUE	FALSE	NADH:ubiquinone oxidoreductase complex assembly factor 7	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors
p_891	19.049292864500032	18.300121638659483	19.173435593477137	17.002829662777675	16.589514609861475	16.109204915544705	FASTKD5	126630.81342978451	385301	3.04271124510817	1.7178266002259688	291123.0296999695	1.3234988671184482	0.8923722681594972	2.2737669694842637	TRUE	FALSE	FAST kinase domains 5	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay
p_897	22.566270481083407	20.859212987555996	22.65385264244738	21.23574917471437	20.611140397859558	22.03814056851329	DCXR	2554893.3369946084	2111345.555555556	0.8263928380036366	0.6429956227159893	1505254.2914823815	1.4026504142873382	0.9329882215730269	0.7314353233331872	FALSE	FALSE	dicarbonyl and L-xylulose reductase	Matrix	Metabolism > Carbohydrate metabolism
p_899	21.096119526989273	0	21.44322264742056	20.38599120895398	19.448170763666724	21.37757824053505	MRPL10	925864.4703119951	943147.7777777778	1.0186672110443535	0.737594860706287	690739.8581410749	1.3654167580773249	0.9138748651270441	0.8657576828196625	FALSE	FALSE	mitochondrial ribosomal protein L10	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_901	20.474857560891103	20.209356184411213	19.463438560633204	19.27919114253663	19.446993738577845	18.802500588082257	GLRX5	343400.04174755455	528125.5555555555	1.5379309590876495	1.0024224411255	399507.64385885454	1.3219410533785467	0.8915736077140333	0.8729889455795998	FALSE	FALSE	glutaredoxin 5	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins
p_919	20.696085432365486	17.093015154820268	20.133287317009014	18.3384360799719	17.925502284948802	20.579390523515986	MRPL41	936873.2907848911	280488.8888888889	0.2993882861725108	0.40918298996005054	696244.2683775228	0.4028598893065502	0.45120902080407665	0.3596863385860267	FALSE	FALSE	mitochondrial ribosomal protein L41	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_922	18.82856936497695	17.611353859209125	18.942379910751733	17.47342830597792	16.302418780819167	18.405065267905815	SUPV3L1	184524.53348598996	186542.66666666663	1.0109369369077954	0.73373171609991	320069.8897280722	0.5828185426162742	0.5292288267485662	1.0671302600783044	FALSE	FALSE	Suv3 like RNA helicase	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay
p_924	23.972490303503484	22.4233107769202	23.96575502071466	19.833141798931013	20.178723603871667	19.812049314646362	NDUFAF2	5400381.944638782	11809053.333333334	2.1867070615360356	1.3277303546170738	2927998.595304468	4.033148565122644	2.1053341579875333	3.5125471278964326	TRUE	TRUE	NADH:ubiquinone oxidoreductase complex assembly factor 2	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors
p_929	18.72524308989885	17.717580486510613	19.06990511821089	17.154168723790082	17.003397126141557	18.185312627132785	GUF1	167471.1189694775	207972.22222222225	1.2418393302795467	0.8505717264516613	311543.182469816	0.6675550418837097	0.5678665145835331	1.0566167391853085	FALSE	FALSE	GUF1 homolog, GTPase	Matrix	Mitochondrial central dogma > Translation
p_930	18.282990353631494	18.511318987506318	18.255131561325953	0	18.913307263466923	18.259413797467676	CBR4	83130.34990720566	-68440.5555555555	-0.8232920423401603	0.6414994328727253	269372.7979386801	-0.254073744933723	0.3914928398283686	-0.23654689631270998	FALSE	FALSE	carbonyl reductase 4	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis
p_936	18.444679262521145	16.37281972584574	18.892172205694845	17.185511055586268	14.944224004529735	18.62954754177436	NOA1	242801.40405735347	114010.8888888889	0.4695643722964541	0.47943793667988155	349208.325013754	0.3264838800289152	0.41997261355262366	0.9834628640571204	FALSE	FALSE	nitric oxide associated 1	MIM	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly
p_945	20.421817951127522	19.405191334199174	21.102201493150627	20.5460343712386	19.71006481482675	21.03524815001813	MRPL30	876615.3237179256	-62531.66666666651	-0.0713330750384963	0.3248833010194684	666115.28484404	-0.09387514156998705	0.3326766039642232	-0.12071218586872234	FALSE	FALSE	mitochondrial ribosomal protein L30	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_946	21.62065940009325	19.872475995058505	21.731747571338378	20.45349136204979	19.287631977116664	21.68358963641133	PNPT1	1709212.6859325548	740967.777777778	0.43351408743698994	0.4640754306810293	1082413.9659513547	0.6845511986040637	0.5757459787554127	0.6000566636374494	FALSE	FALSE	polyribonucleotide nucleotidyltransferase 1	Matrix|IMS	Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay
p_957	22.15414677720889	20.620331708230353	21.653845573790196	15.68871473845624	17.862163112429418	16.495823804790305	PTPMT1	1328124.338772782	3065082.5555555555	2.307828014346732	1.3860087911837795	891869.7923714682	3.4366928690403875	1.879863030855803	4.793874134517829	TRUE	TRUE	protein tyrosine phosphatase mitochondrial 1	MIM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism
